1stFlrSF,2ndFlrSF,BedroomAbvGr,BsmtFinSF1,BsmtUnfSF,GarageArea,GarageYrBlt,GrLivArea,LotArea,LotFrontage,MasVnrArea,OpenPorchSF,OverallCond,OverallQual,TotalBsmtSF,YearBuilt,YearRemodAdd,BsmtExposure,BsmtFinType1,GarageFinish,KitchenQual,SalePrice
7.191429330036379,653.0,4.0,622.0,500.0,576.0,1981.0,7.591357046698551,8.962391701743002,4.174387269895637,0.0,44.0,3.0,4.0,1122.0,1928.0,1950.0,No,BLQ,Unf,Gd,11.813030057420567
7.404887575616125,0.0,3.0,1285.0,131.0,418.0,1953.0,7.404887575616125,9.169518377455928,4.382026634673881,238.0,0.0,5.0,6.0,1416.0,1953.0,1953.0,No,GLQ,Fin,TA,12.025749091398891
7.301147805856032,1092.0,3.0,0.0,1482.0,868.0,2007.0,7.853216388156072,9.168267595554275,4.23410650459726,270.0,148.0,5.0,8.0,1482.0,2007.0,2007.0,No,Unf,Fin,Ex,12.528156144699286
6.966024187106113,764.0,2.8692138133725202,0.0,764.0,520.0,1940.0,7.508787170634276,9.511555458710548,4.0943445622221,0.0,0.0,6.0,6.0,764.0,1919.0,1950.0,No,Unf,Unf,TA,12.103486056755072
7.2078598714324755,0.0,3.0,624.0,288.0,520.0,1964.0,7.2078598714324755,9.10719961305667,4.406719247264253,259.0,0.0,5.0,6.0,1248.0,1964.0,1964.0,Gd,GLQ,RFn,TA,12.034691028774553
6.86484777797086,0.0,2.0,958.0,0.0,440.0,1976.0,6.86484777797086,8.502688505213357,4.249208678464876,0.0,60.0,6.0,6.0,958.0,1976.0,1976.0,No,LwQ,RFn,TA,11.875830958659597
6.959398512133975,795.0,4.0,0.0,833.0,370.0,1922.0,7.521859252201629,9.47677327138879,4.1588830833596715,0.0,0.0,7.0,6.0,833.0,1923.0,2000.0,No,Unf,Unf,Gd,12.240474072247506
7.3901814282264295,0.0,3.0,1116.0,165.0,490.0,1993.0,7.3901814282264295,9.209439966733019,4.249208678464876,0.0,78.0,4.0,4.0,1281.0,1976.0,1993.0,No,BLQ,Unf,TA,11.918390573078392
7.062191632286556,0.0,3.0,560.0,598.0,400.0,1992.0,7.062191632286556,9.13216259091216,4.249208678464876,106.0,26.0,6.0,6.0,1158.0,1992.0,1992.0,No,GLQ,RFn,Gd,12.061046873479915
6.682108597449809,348.5240174672489,3.0,94.0,641.0,220.0,1949.0,7.304515946460155,9.075779878580487,3.9512437185814275,0.0,140.0,4.0,6.0,735.0,1945.0,1950.0,No,LwQ,Unf,TA,11.635143097694478
6.79346613258001,0.0,3.0,432.0,460.0,288.0,1967.0,6.79346613258001,8.874867635688053,4.174387269895637,60.0,0.0,5.0,5.0,892.0,1967.0,1967.0,No,BLQ,RFn,TA,11.512925464970229
6.6895992691789665,0.0,2.8692138133725202,510.0,278.0,240.0,1940.0,6.6895992691789665,8.881836305004146,4.0943445622221,294.0,0.0,7.0,5.0,788.0,1940.0,1992.0,No,BLQ,Unf,Gd,11.686878772093667
7.038783541388542,0.0,3.0,0.0,1140.0,0.0,1978.5061638868744,7.038783541388542,9.753652546776472,4.499809670330265,0.0,56.0,5.0,5.0,1140.0,2006.0,2006.0,No,Unf,None,TA,11.344506813345266
6.890609120147166,813.0,4.0,400.0,380.0,483.0,1963.0,7.493317248862145,8.861633597686627,4.2626798770413155,415.0,50.0,5.0,6.0,780.0,1963.0,1963.0,No,BLQ,RFn,TA,11.84939770159144
7.0192966537150445,912.0,4.0,156.0,692.0,551.0,1976.0,7.615791072035833,9.396487933603666,4.249208678464876,298.0,224.0,6.0,6.0,848.0,1976.0,1976.0,No,LwQ,Fin,Gd,12.180754837545884
6.933423025730715,981.0,3.0,765.0,252.0,812.0,2008.0,7.604396348796338,9.305923241869912,4.442651256490317,160.0,52.0,5.0,10.0,1017.0,2008.0,2008.0,Av,GLQ,Unf,Ex,12.644327576461329
6.53813982376767,0.0,2.0,0.0,691.0,216.0,1920.0,6.53813982376767,8.594154232552366,4.0943445622221,0.0,20.0,6.0,5.0,691.0,1920.0,1950.0,No,Unf,Unf,Ex,11.362102575235644
6.666956792429207,348.5240174672489,3.0,0.0,768.0,676.0,2008.0,7.371489295214277,9.104979856318357,4.31748811353631,0.0,30.0,5.0,8.0,768.0,2008.0,2008.0,No,Unf,RFn,Gd,12.254862809699606
7.103322062526113,639.0,4.0,444.0,550.0,325.0,1954.0,7.5256399750415355,9.161675199994901,4.31748811353631,0.0,0.0,4.0,6.0,994.0,1954.0,1972.0,No,Rec,Unf,TA,11.82700601127654
6.93537044601511,776.0,3.0,0.0,994.0,442.0,1999.0,7.4977617006225685,8.922658299524402,4.0943445622221,0.0,60.0,5.0,7.0,994.0,1999.0,1999.0,No,Unf,Fin,Gd,12.14950229404178
6.784457062637643,884.0,2.8692138133725202,550.0,334.0,543.0,2003.0,7.477604243197589,9.006754319877503,4.174387269895637,252.0,63.0,5.0,7.0,884.0,2003.0,2003.0,No,GLQ,Unf,Gd,12.323411137947407
7.5126175446745105,1796.0,4.0,1387.0,543.0,807.0,1995.0,8.196161139282902,10.48458522928745,4.770684624465665,1378.0,76.0,5.0,10.0,1930.0,1995.0,1996.0,Gd,GLQ,Fin,Gd,13.345506928718539
7.168579897264035,348.5240174672489,3.0,1258.0,40.0,403.0,1985.0,7.168579897264035,9.323669057283185,4.249208678464876,85.0,26.0,5.0,6.0,1298.0,1985.0,1985.0,No,GLQ,Unf,Gd,12.100712129872347
7.496097345175956,0.0,1.0,1247.0,254.0,484.0,1959.0,7.496097345175956,9.655154390148258,4.605170185988092,0.0,54.0,8.0,7.0,1501.0,1959.0,1997.0,No,ALQ,Fin,TA,12.57418196709457
6.4457198193855785,0.0,1.0,553.0,77.0,0.0,1978.5061638868744,6.4457198193855785,7.334981878871814,3.044522437723423,0.0,0.0,7.0,5.0,630.0,1970.0,1970.0,Av,GLQ,None,Ex,11.429543856031177
7.005789019253503,0.0,2.0,397.0,706.0,440.0,1976.0,7.005789019253503,8.699514748210191,3.912023005428146,0.0,120.0,6.0,6.0,1103.0,1925.0,1980.0,No,BLQ,Unf,Gd,11.612770799939945
6.755768921984255,319.0,2.0,0.0,859.0,384.0,1964.0,7.071573364211532,9.072456664612796,4.189654742026425,0.0,0.0,7.0,4.0,859.0,1900.0,1950.0,Mn,Unf,RFn,TA,11.540307141711446
7.086737934510577,0.0,2.0,197.0,999.0,440.0,1957.0,7.086737934510577,8.476371196895983,3.6888794541139363,0.0,0.0,7.0,4.0,1196.0,1916.0,1990.0,No,LwQ,Unf,TA,11.607326140391713
7.22402480828583,348.5240174672489,3.0,0.0,1372.0,529.0,2008.0,7.22402480828583,9.064157861798101,4.276666119016055,0.0,140.0,5.0,7.0,1372.0,2007.0,2008.0,No,Unf,Fin,Gd,12.431533509799543
7.266128779556451,0.0,3.0,371.0,728.0,296.0,1962.0,7.266128779556451,9.121509158269568,4.61512051684126,305.0,110.0,5.0,6.0,1099.0,1962.0,1962.0,Gd,GLQ,RFn,TA,12.013700752882718
7.259819610363186,0.0,3.0,0.0,1422.0,626.0,2004.0,7.259819610363186,9.047821442478408,4.143134726391533,106.0,60.0,5.0,7.0,1422.0,2004.0,2004.0,Av,Unf,RFn,Gd,12.098487434850236
6.983789965258135,874.0,3.0,985.0,595.0,501.0,1992.0,7.577121930876679,10.880064025283644,4.249208678464876,0.0,231.0,5.0,6.0,1580.0,1992.0,1992.0,Av,GLQ,Fin,Gd,12.388394202324129
7.02197642307216,0.0,2.0,0.0,1121.0,440.0,2003.0,7.02197642307216,9.05321861620397,4.382026634673881,0.0,64.0,5.0,4.0,1121.0,2003.0,2004.0,No,Unf,RFn,TA,11.84939770159144
7.04141166379481,1330.0,4.0,0.0,1143.0,852.0,2004.0,7.813187267521416,9.16858043772795,4.330733340286331,344.0,151.0,5.0,8.0,1143.0,2004.0,2005.0,Av,Unf,Unf,Gd,12.666657052859417
6.963189985870238,0.0,3.0,417.0,640.0,576.0,1977.0,6.963189985870238,8.911934336161426,4.248495242049359,0.0,0.0,5.0,5.0,1057.0,1962.0,1962.0,No,Rec,Fin,TA,11.790557201568507
7.01211529430638,0.0,2.8692138133725202,1097.0,0.0,602.0,1978.0,7.01211529430638,9.116139576577355,4.249208678464876,104.0,30.0,6.0,5.0,1097.0,1978.0,1978.0,Av,GLQ,Fin,Gd,12.016726473799254
7.059617628291383,1106.0,4.0,524.0,628.0,671.0,1999.0,7.727535110475448,9.372799299673886,4.5217885770490405,348.0,57.0,7.0,8.0,1152.0,1999.0,2007.0,No,GLQ,Fin,Gd,12.577636201962656
7.609862200913554,0.0,3.0,0.0,2002.0,746.0,2009.0,7.609862200913554,9.48903215258983,4.48863636973214,0.0,76.0,5.0,9.0,2002.0,2008.0,2009.0,Gd,Unf,Fin,Ex,12.84397135185964
6.51025834052315,714.0,3.0,438.0,234.0,440.0,1978.0,7.234177179749849,9.360138737064577,4.249208678464876,328.0,0.0,5.0,6.0,672.0,1978.0,1978.0,Mn,Rec,Fin,TA,11.976030352524807
6.9865664594064265,871.0,3.0,0.0,1082.0,1043.0,2005.0,7.577121930876679,9.266153436795395,4.442651256490317,0.0,50.0,5.0,8.0,1082.0,2005.0,2006.0,Mn,Unf,RFn,Gd,12.437184366493561
7.198183577101943,0.0,2.0,733.0,604.0,462.0,1993.0,7.198183577101943,8.593227877692234,3.713572066704308,0.0,0.0,5.0,8.0,1337.0,1993.0,1993.0,No,GLQ,RFn,Gd,12.100712129872347
6.904750769961838,1288.0,4.0,0.0,969.0,648.0,2000.0,7.734121303328305,9.305650551780507,4.249208678464876,72.0,56.0,5.0,8.0,969.0,2000.0,2000.0,No,Unf,Fin,Gd,12.421184025147118
7.4489161025442,0.0,3.0,1288.0,417.0,826.0,2007.0,7.4489161025442,9.272093768251665,4.3694478524670215,336.0,44.0,5.0,8.0,1705.0,2007.0,2008.0,Gd,GLQ,RFn,Gd,12.601487417784837
6.990256500493881,0.0,3.0,516.0,380.0,484.0,1966.0,6.990256500493881,9.503009985939002,4.442651256490317,1047.0,0.0,5.0,5.0,1024.0,1966.0,1966.0,Av,ALQ,RFn,TA,11.982616545377663
7.349230824613334,0.0,2.0,0.0,1373.0,660.0,2007.0,7.349230824613334,8.211754397375197,3.970291913552122,130.0,20.0,5.0,7.0,1373.0,2007.0,2007.0,No,Unf,Fin,Gd,12.066810578196666
7.550661243105336,0.0,3.0,1406.0,496.0,567.0,1959.0,7.550661243105336,9.769956159911606,4.605170185988092,0.0,207.0,8.0,7.0,1902.0,1959.0,2002.0,Av,GLQ,Fin,Ex,12.721885810807203
7.168579897264035,1216.0,4.0,1216.0,0.0,693.0,1990.0,7.829630389150193,9.320986892063246,4.249208678464876,0.0,0.0,5.0,7.0,1216.0,1990.0,1991.0,No,LwQ,Fin,TA,12.429216196844383
7.1098794630722715,0.0,2.0,1086.0,0.0,528.0,1979.0,7.1098794630722715,8.85623355614316,4.1588830833596715,275.0,0.0,5.0,5.0,1086.0,1979.0,1979.0,Av,GLQ,Unf,TA,11.940393392554734
6.960347729101308,0.0,3.0,602.0,14.0,460.0,1969.0,6.960347729101308,9.185022563991893,4.174387269895637,0.0,0.0,8.0,6.0,1054.0,1969.0,1969.0,No,ALQ,Unf,TA,11.925035115797062
7.151485463904735,1336.0,4.0,854.0,371.0,676.0,1998.0,7.867871490396322,9.40943710213184,4.584967478670572,975.0,0.0,5.0,8.0,1225.0,1998.0,1999.0,No,GLQ,Fin,Gd,12.724866438945341
6.804614520062624,0.0,3.0,599.0,277.0,288.0,1967.0,6.804614520062624,8.727940222393896,4.249208678464876,75.0,0.0,6.0,5.0,876.0,1967.0,1967.0,No,GLQ,Unf,TA,11.740061037553975
7.050122520269059,348.5240174672489,4.0,692.0,153.0,484.0,1983.0,7.763446388727362,9.473089177882752,4.543294782270004,278.0,195.0,7.0,7.0,845.0,1980.0,1980.0,No,GLQ,RFn,Ex,12.468436909997665
6.535241271013659,703.0,3.0,378.0,311.0,299.0,1977.0,7.238496840894365,9.296518068217235,4.249208678464876,153.0,36.0,7.0,6.0,689.0,1977.0,1977.0,No,GLQ,Fin,TA,11.993807212363148
7.051855622955894,0.0,3.0,899.0,210.0,576.0,1987.0,7.051855622955894,9.374328222081633,4.477336814478207,0.0,0.0,7.0,5.0,1109.0,1961.0,1995.0,Av,ALQ,Unf,Gd,11.904967552746252
7.035268599281097,768.0,3.0,180.0,676.0,240.0,1950.0,7.55171221535131,8.881836305004146,4.0943445622221,0.0,0.0,4.0,5.0,1208.0,1950.0,1982.0,No,Rec,Unf,TA,11.835008964139341
6.856461984594587,208.0,3.0,0.0,862.0,208.0,1929.0,7.05444965813294,8.699514748210191,3.912023005428146,0.0,0.0,7.0,6.0,862.0,1929.0,1950.0,No,Unf,RFn,TA,11.695247021764184
6.621405651764134,611.0,3.0,0.0,611.0,502.0,1920.0,7.216709486709457,8.725020038618554,4.0943445622221,0.0,0.0,8.0,6.0,611.0,1920.0,1999.0,Mn,Unf,Fin,TA,11.759785542901755
6.912742820493176,1286.0,4.0,0.0,975.0,429.0,1999.0,7.736743682453495,9.075436609511382,4.189654742026425,302.0,0.0,5.0,7.0,975.0,1999.0,1999.0,No,Unf,Fin,Gd,12.345834587905333
6.47543271670409,668.0,3.0,0.0,649.0,250.0,1920.0,7.183111701743281,9.047821442478408,3.912023005428146,0.0,54.0,4.0,4.0,649.0,1920.0,1950.0,No,Unf,Unf,TA,10.596634733096073
7.458186157340487,0.0,3.0,1004.0,730.0,928.0,2007.0,7.458186157340487,9.399720293137584,4.532599493153256,328.0,0.0,5.0,8.0,1734.0,2007.0,2007.0,No,GLQ,Unf,Ex,12.669806661762314
7.085064293952548,0.0,3.0,0.0,1194.0,312.0,1959.0,7.085064293952548,9.077951183930438,4.290459441148391,220.0,0.0,6.0,6.0,1194.0,1959.0,1959.0,No,Unf,RFn,TA,11.904967552746252
6.775366090936392,540.0,4.0,0.0,876.0,720.0,1949.0,7.255591274253665,9.446597562435775,4.605170185988092,0.0,0.0,8.0,5.0,876.0,1915.0,1950.0,Mn,Unf,Unf,TA,11.94405831982697
7.232010331664759,0.0,3.0,1064.0,319.0,354.0,1954.0,7.232010331664759,9.494315582496638,4.249208678464876,0.0,116.0,5.0,5.0,1383.0,1954.0,1954.0,Mn,BLQ,Unf,TA,12.013700752882718
6.90875477931522,1001.0,2.8692138133725202,284.0,717.0,871.0,1949.0,7.601901959875166,8.743531633626967,4.406719247264253,0.0,0.0,6.0,5.0,1001.0,1949.0,1950.0,No,BLQ,Unf,TA,11.884489021402711
7.310550158534422,0.0,2.8692138133725202,0.0,1496.0,474.0,2007.0,7.310550158534422,9.12238309321704,4.330733340286331,140.0,130.0,5.0,8.0,1496.0,2007.0,2007.0,Av,Unf,Unf,Gd,12.323855681186558
6.891625897052253,620.0,3.0,408.0,156.0,660.0,1977.0,7.38025578842646,9.30546871706776,4.0943445622221,0.0,68.0,5.0,5.0,984.0,1941.0,1960.0,No,Unf,Unf,TA,11.669929213779893
6.638567789166521,0.0,2.0,0.0,680.0,504.0,1965.0,6.638567789166521,8.562548893137034,3.4011973816621555,0.0,0.0,5.0,5.0,680.0,1925.0,2004.0,No,Unf,Unf,TA,11.198214720130528
6.884486652042782,755.0,3.0,0.0,741.0,476.0,1985.0,7.4570320891223805,9.127610724377186,4.343805421853684,336.0,46.0,5.0,6.0,741.0,1985.0,1985.0,No,Unf,Fin,Gd,12.089538829274222
7.309212365692763,0.0,3.0,0.0,1494.0,840.0,2006.0,7.309212365692763,9.273502946933823,4.51085950651685,306.0,33.0,5.0,7.0,1494.0,2006.0,2007.0,Av,Unf,RFn,Gd,12.540757571577291
6.893656354602635,0.0,2.0,0.0,960.0,180.0,1926.0,6.893656354602635,8.729073550451737,4.0943445622221,0.0,128.0,5.0,6.0,960.0,1926.0,1950.0,No,Unf,Unf,TA,11.532728092266408
7.0431599159883405,0.0,2.0,16.0,1129.0,397.0,2005.0,7.0431599159883405,8.065265208897733,3.7612001156935624,11.0,16.0,5.0,7.0,1145.0,2005.0,2006.0,No,GLQ,Fin,Gd,11.984178313616395
6.60934924316738,742.0,3.0,0.0,742.0,0.0,1978.5061638868744,7.302496423727326,8.748304912379623,3.5553480614894135,0.0,291.0,6.0,6.0,742.0,1914.0,2001.0,No,Unf,None,TA,11.759785542901755
7.203405521083095,0.0,3.0,111.0,354.0,525.0,1958.0,7.203405521083095,9.573245865665552,4.249208678464876,541.0,118.0,6.0,6.0,819.0,1958.0,1958.0,No,GLQ,RFn,Gd,11.831379196088763
6.86484777797086,581.0,3.0,0.0,650.0,686.0,1983.0,7.338888133838879,9.25339986143663,4.0943445622221,0.0,78.0,8.0,5.0,650.0,1904.0,2002.0,No,Unf,Unf,Gd,11.967180737247824
7.033506484287697,1370.0,4.0,0.0,1122.0,656.0,2005.0,7.825644732219989,9.323490469908839,4.343805421853684,245.0,39.0,5.0,9.0,1122.0,2005.0,2007.0,No,Unf,Fin,Ex,12.691580461311874
6.616065185132817,0.0,1.0,0.0,600.0,528.0,1953.0,6.616065185132817,8.669914278433902,3.9512437185814275,108.0,0.0,5.0,4.0,600.0,1926.0,1953.0,Mn,Unf,Unf,TA,11.288531131754366
7.010311867307229,989.0,2.8692138133725202,975.0,133.0,583.0,1998.0,7.64826303090192,9.185022563991893,4.31748811353631,0.0,170.0,6.0,7.0,1108.0,1998.0,1998.0,Av,GLQ,RFn,Gd,12.521977676925694
8.051340933292979,1538.0,3.0,2260.0,878.0,884.0,2007.0,8.450198322591959,10.59898197616442,4.867534450455582,762.0,406.0,5.0,10.0,3138.0,2007.0,2008.0,Gd,GLQ,Fin,Ex,12.126758838810447
6.666956792429207,390.0,2.0,0.0,698.0,624.0,1999.0,7.069874128458572,8.699514748210191,3.912023005428146,0.0,0.0,9.0,6.0,698.0,1937.0,2000.0,No,Unf,Unf,TA,11.812289042195847
6.579251212010101,0.0,2.0,495.0,225.0,0.0,1978.5061638868744,6.579251212010101,8.971956271245688,4.0943445622221,0.0,523.0,5.0,4.0,720.0,1920.0,1950.0,No,Rec,None,TA,10.460242108190519
7.365180126021013,0.0,3.0,0.0,1580.0,830.0,2008.0,7.365180126021013,9.386979145634639,4.5217885770490405,186.0,24.0,5.0,8.0,1580.0,2007.0,2008.0,No,Unf,RFn,Gd,12.367885325692589
7.272398392570047,0.0,4.0,1440.0,0.0,0.0,1978.5061638868744,7.272398392570047,8.95040315983296,3.7376696182833684,0.0,0.0,3.0,4.0,1440.0,1977.0,1977.0,Gd,Unf,None,TA,11.918390573078392
6.6039438246004725,348.5240174672489,3.0,193.0,545.0,540.0,2005.0,7.297091005160418,9.063347348235522,4.1588830833596715,0.0,35.0,5.0,6.0,738.0,2005.0,2005.0,No,GLQ,Fin,Gd,12.063932878369052
7.313220387090301,0.0,3.0,20.0,1480.0,570.0,2004.0,7.313220387090301,9.046290859969677,4.143134726391533,210.0,36.0,5.0,7.0,1500.0,2004.0,2004.0,Av,GLQ,RFn,Gd,12.154779351142624
6.784457062637643,464.0,3.0,0.0,884.0,216.0,1960.0,7.206377291472252,8.699514748210191,3.912023005428146,0.0,0.0,8.0,5.0,884.0,1925.0,1997.0,No,Unf,Unf,TA,11.669929213779893
7.090076835776092,0.0,1.0,661.0,203.0,884.0,1977.0,7.090076835776092,9.130214327496898,4.2626798770413155,166.0,64.0,8.0,5.0,864.0,1965.0,1998.0,Mn,GLQ,Unf,Gd,11.891361900690473
7.2399325913204695,0.0,3.0,609.0,785.0,514.0,1963.0,7.2399325913204695,9.159047077588632,4.249208678464876,247.0,76.0,5.0,6.0,1394.0,1963.0,1963.0,No,BLQ,RFn,TA,11.976659481202368
6.684611727667927,832.0,4.0,400.0,336.0,484.0,1966.0,7.397561535524052,9.119320973589014,4.249208678464876,252.0,40.0,8.0,6.0,800.0,1966.0,2000.0,No,GLQ,Unf,Gd,12.061046873479915
6.815639990074331,0.0,3.0,842.0,70.0,336.0,1974.0,6.815639990074331,9.050288983827956,4.248495242049359,0.0,0.0,5.0,5.0,912.0,1967.0,1967.0,No,ALQ,Unf,TA,11.736069016284437
7.222566018822171,1254.0,4.0,1128.0,242.0,864.0,1918.0,7.8724551500639794,10.017708696626151,4.454347296253507,0.0,0.0,6.0,6.0,1370.0,1918.0,1950.0,No,BLQ,Unf,TA,12.384218830913648
7.4360278163518485,0.0,3.0,0.0,1140.0,349.0,1962.0,7.4360278163518485,9.523178364309082,3.6888794541139363,0.0,30.0,5.0,5.0,1140.0,1962.0,1962.0,No,Unf,Unf,TA,11.876873892875459
6.525029657843462,548.0,2.0,0.0,440.0,440.0,1966.0,7.114769448366463,9.25339986143663,4.0943445622221,0.0,0.0,6.0,5.0,440.0,1910.0,1981.0,No,Unf,Unf,TA,11.608235644774552
7.3453648404168685,1178.0,3.0,297.0,556.0,440.0,1932.0,7.910957382845589,9.265775078864284,4.248495242049359,0.0,74.0,8.0,8.0,853.0,1932.0,1994.0,No,Rec,Unf,Gd,12.66032791780777
6.590301048196686,728.0,3.0,0.0,728.0,429.0,2006.0,7.283448228756631,9.653614941479894,4.653960350157523,0.0,0.0,5.0,6.0,728.0,2006.0,2006.0,No,Unf,RFn,TA,12.059803326028716
6.761572768804055,0.0,3.0,375.0,250.0,660.0,1989.0,6.761572768804055,8.847934753328465,4.0943445622221,0.0,0.0,6.0,4.0,864.0,1970.0,1970.0,No,Unf,Unf,Gd,11.699405031912846
6.877296071497429,739.0,3.0,0.0,970.0,380.0,2004.0,7.443663683115591,7.8328075165248645,3.1780538303479458,50.0,40.0,5.0,6.0,970.0,2004.0,2006.0,No,Unf,Unf,Gd,11.77528972943772
6.697034247666484,855.0,3.0,643.0,167.0,528.0,2001.0,7.417580402414544,9.035986984831405,4.248495242049359,0.0,45.0,6.0,8.0,810.0,2001.0,2001.0,No,GLQ,Fin,Gd,12.332705296463539
7.22402480828583,1274.0,2.8692138133725202,987.0,360.0,656.0,1993.0,7.880804344674901,9.20029003612268,4.499809670330265,256.0,60.0,5.0,7.0,1347.0,1993.0,1993.0,Gd,GLQ,RFn,Gd,12.468436909997665
6.682108597449809,348.5240174672489,3.0,0.0,798.0,595.0,2003.0,7.402451520818244,8.885440911707585,4.276666119016055,0.0,45.0,5.0,7.0,798.0,2003.0,2003.0,No,Unf,RFn,Gd,12.117241431823558
6.921658184151129,685.0,3.0,440.0,538.0,420.0,1920.0,7.4377951216719325,9.270023374137356,4.672828834461906,0.0,74.0,5.0,3.0,978.0,1900.0,1970.0,Mn,BLQ,Unf,TA,11.461632170582678
7.416378479192928,0.0,2.0,1116.0,248.0,529.0,1954.0,7.416378479192928,10.882321065382621,4.249208678464876,0.0,137.0,6.0,4.0,1364.0,1954.0,1994.0,Gd,BLQ,Unf,Gd,12.4529327234617
7.454719949364001,0.0,6.0,1332.0,396.0,504.0,1963.0,7.454719949364001,9.116029692504942,4.248495242049359,336.0,0.0,5.0,5.0,1728.0,1963.0,1963.0,No,Rec,Unf,TA,11.736069016284437
6.961296045910167,790.0,2.8692138133725202,0.0,1055.0,462.0,1992.0,7.520234556474628,9.325274910068282,4.248495242049359,0.0,104.0,5.0,6.0,1055.0,1992.0,1992.0,No,Unf,RFn,Gd,12.14950229404178
6.927557906278317,831.0,3.0,536.0,169.0,440.0,1964.0,7.523481312573497,9.186047679407139,4.382026634673881,340.0,42.0,8.0,6.0,822.0,1964.0,1993.0,Gd,BLQ,RFn,Gd,12.138863895836725
7.305860032684009,0.0,3.0,0.0,1489.0,776.0,2006.0,7.305860032684009,9.325096609274372,4.394449154672439,0.0,140.0,5.0,8.0,1489.0,2006.0,2006.0,No,Unf,RFn,Gd,12.3570755190667
6.761572768804055,0.0,2.0,612.0,252.0,300.0,2008.0,6.761572768804055,9.116029692504942,4.248495242049359,0.0,0.0,6.0,6.0,864.0,1959.0,1959.0,No,Rec,Unf,TA,11.755871643580617
7.135687347028144,0.0,3.0,830.0,136.0,276.0,1965.0,7.135687347028144,9.204020443231363,4.31748811353631,0.0,68.0,6.0,5.0,1256.0,1965.0,1965.0,No,BLQ,Fin,TA,11.901583454762012
6.704414354964107,0.0,2.0,816.0,0.0,816.0,1985.0,6.704414354964107,8.794824928014517,4.0943445622221,0.0,0.0,8.0,5.0,816.0,1982.0,2003.0,No,Unf,Fin,TA,11.835008964139341
6.804614520062624,918.0,4.0,454.0,410.0,492.0,1965.0,7.506591780070841,9.525151111816216,4.249208678464876,288.0,84.0,6.0,7.0,864.0,1965.0,1988.0,Gd,ALQ,Unf,Gd,12.215032386901646
6.815639990074331,1215.0,4.0,48.0,422.0,833.0,1991.0,7.6624678152002375,9.482274087459825,4.634728988229636,0.0,192.0,5.0,7.0,1104.0,1991.0,1991.0,Mn,BLQ,RFn,Gd,12.380025952653611
6.970730078143525,0.0,3.0,0.0,1065.0,461.0,1974.0,6.970730078143525,9.092907275084087,4.382026634673881,66.0,0.0,5.0,5.0,1065.0,1960.0,1960.0,No,Unf,Unf,TA,11.747997587149712
7.090076835776092,0.0,4.0,0.0,1200.0,312.0,1923.0,7.090076835776092,9.336091577281744,4.430816798843313,0.0,0.0,5.0,6.0,1200.0,1923.0,1950.0,No,Unf,Unf,TA,11.736069016284437
7.0967213784947605,0.0,2.0,686.0,501.0,632.0,2006.0,7.0967213784947605,8.819073983267831,4.1588830833596715,24.0,61.0,5.0,7.0,1187.0,2006.0,2006.0,Av,GLQ,RFn,Gd,12.235631447771718
7.0326242610280065,1349.0,4.0,0.0,1094.0,642.0,2005.0,7.8168199657645525,9.446597562435775,4.477336814478207,245.0,39.0,5.0,8.0,1094.0,2005.0,2006.0,Gd,Unf,Fin,Gd,12.54686766829102
7.450079569807499,348.5240174672489,3.0,919.0,801.0,527.0,1996.0,7.450079569807499,9.267948684596496,4.07753744390572,338.0,56.0,5.0,7.0,1720.0,1996.0,1996.0,No,GLQ,Fin,Gd,12.46997418931655
6.733401891837359,0.0,3.0,116.0,556.0,0.0,1978.5061638868744,6.733401891837359,8.38662882139512,4.007333185232471,0.0,0.0,7.0,5.0,672.0,1930.0,1950.0,No,LwQ,None,TA,11.37366339763672
7.165493475060845,0.0,3.0,1200.0,78.0,496.0,1991.0,7.165493475060845,8.875287128108384,4.249208678464876,88.0,51.0,5.0,6.0,1278.0,1991.0,1991.0,No,GLQ,Unf,Gd,12.096257779522967
6.993932975223189,0.0,2.0,980.0,110.0,450.0,2005.0,6.993932975223189,8.857088135314953,4.0943445622221,0.0,49.0,5.0,5.0,1090.0,2005.0,2006.0,No,ALQ,Fin,TA,11.964001084330445
7.060476365999801,348.5240174672489,4.0,0.0,1141.0,420.0,1998.0,7.724446645633537,9.400133943608838,4.532599493153256,650.0,123.0,5.0,8.0,1141.0,1998.0,1998.0,No,Unf,Fin,Gd,12.460714863903755
6.876264611890766,0.0,3.0,716.0,253.0,440.0,1975.0,6.876264611890766,9.245321340871428,4.787491742782046,0.0,0.0,6.0,5.0,969.0,1975.0,1975.0,Av,BLQ,Unf,TA,11.711776323715394
6.795705775173514,0.0,2.0,0.0,894.0,1248.0,1994.0,6.795705775173514,9.798127036878302,4.787491742782046,0.0,20.0,4.0,3.0,894.0,1935.0,1950.0,No,Unf,RFn,TA,11.302204433654575
6.93537044601511,348.5240174672489,2.0,0.0,1008.0,360.0,1927.0,6.93537044601511,9.100525505968976,4.02535169073515,0.0,0.0,6.0,5.0,1008.0,1927.0,1950.0,No,Unf,Unf,TA,11.652687407345388
6.88653164253051,979.0,4.0,484.0,495.0,492.0,1946.0,7.579678823090456,8.872907674259846,4.406719247264253,423.0,0.0,6.0,6.0,979.0,1946.0,1950.0,No,Rec,Unf,TA,11.884489021402711
